,rerun,bootstrap,subject,ism_repref_corr,sub_rep_ism_gsm_corr,sub_ref_ism_gsm_corr
0,18,200,15,0.448526532,0.009179678,0.007332507
0,18,200,18,0.583716835,0.003254153,0.005108711
0,18,200,17,0.3966892,0.004381083,0.004184666
0,18,200,3,0.490671786,0.009400405,0.010486971
0,19,200,20,0.722825985,0.015229636,0.003807658
0,19,200,19,0.705849189,0.004144715,0.008660022
0,19,200,9,0.528736205,0.012668759,0.00397671
0,19,200,14,0.734795088,0.003228117,0.006144106
0,19,200,21,0.563804133,0.00422488,0.006954028
0,19,200,8,0.680491279,0.008540848,0.004463153
0,19,200,4,0.727383376,0.011026419,0.006616286
0,19,200,11,0.619422573,0.010512813,0.003365327
0,19,200,6,0.618583904,0.008877157,0.004936901
0,19,200,7,0.689650067,0.009251768,0.006071998
0,19,200,23,0.62926817,0.013262923,0.007355015
0,19,200,0,0.678398295,0.004614522,0.005875967
0,19,200,10,0.555541923,0.006842646,0.007001293
0,19,200,16,0.629787649,0.007265824,0.004035697
0,19,200,12,0.56508705,0.006308652,0.007550536
0,19,200,2,0.438282072,0.0060489,0.002730747
0,19,200,13,0.455715232,0.007552352,0.006074388
0,19,200,5,0.695622804,0.008430668,0.01922412
0,19,200,1,0.683179247,0.006081501,0.0087544
0,19,200,22,0.574129047,0.005301837,0.007022279
0,19,200,15,0.453396622,0.008911137,0.007332507
0,19,200,18,0.581378656,0.003140172,0.005108711
0,19,200,17,0.389848906,0.005683304,0.004184666
0,19,200,3,0.487751699,0.008451686,0.010486971
0,20,200,20,0.72422365,0.014233655,0.003807658
0,20,200,19,0.707234472,0.004501386,0.008660022
0,20,200,9,0.526642968,0.010868065,0.00397671
0,20,200,14,0.735279284,0.002986557,0.006144106
0,20,200,21,0.562877284,0.005280879,0.006954028
0,20,200,8,0.681382544,0.008336136,0.004463153
0,20,200,4,0.731780861,0.011871248,0.006616286
0,20,200,11,0.620780826,0.010373671,0.003365327
0,20,200,6,0.620967283,0.008647674,0.004936901
0,20,200,7,0.691599416,0.008577043,0.006071998
0,20,200,23,0.636698305,0.013675283,0.007355015
0,20,200,0,0.683042764,0.004667519,0.005875967
0,20,200,10,0.5647326,0.006948403,0.007001293
0,20,200,16,0.637954234,0.008506504,0.004035697
0,20,200,12,0.575573669,0.005508864,0.007550536
0,20,200,2,0.45721299,0.006366115,0.002730747
0,20,200,13,0.457562011,0.007685885,0.006074388
0,20,200,5,0.69744284,0.009815696,0.01922412
0,20,200,1,0.689270565,0.006348346,0.0087544
0,20,200,22,0.571395167,0.006409203,0.007022279
0,20,200,15,0.450881375,0.008989315,0.007332507
0,20,200,18,0.586414498,0.004302457,0.005108711
0,20,200,17,0.383256105,0.005086534,0.004184666
0,20,200,3,0.498349658,0.008532177,0.010486971
0,21,200,20,0.688576722,0.014888555,0.003807658
0,21,200,19,0.680378246,0.006293833,0.008660022
0,21,200,9,0.367612209,0.007623146,0.00397671
0,21,200,14,0.72505993,0.002831339,0.006144106
0,21,200,21,0.53461704,0.003754195,0.006954028
0,21,200,8,0.653639275,0.009515413,0.004463153
0,21,200,4,0.696688589,0.009247645,0.006616286
0,21,200,11,0.586367557,0.01149328,0.003365327
0,21,200,6,0.622233401,0.011529051,0.004936901
0,21,200,7,0.656969369,0.010331855,0.006071998
0,21,200,23,0.588080676,0.011501876,0.007355015
0,21,200,0,0.674819951,0.004856906,0.005875967
0,21,200,10,0.496649649,0.008027158,0.007001293
0,21,200,16,0.600130655,0.008507594,0.004035697
0,21,200,12,0.536158037,0.004438092,0.007550536
0,21,200,2,0.409086034,0.00514644,0.002730747
0,21,200,13,0.320499425,0.005018305,0.006074388
0,21,200,5,0.665729471,0.008772269,0.01922412
0,21,200,1,0.631869547,0.006932842,0.0087544
0,21,200,22,0.52219098,0.00700351,0.007022279
0,21,200,15,0.404472678,0.005911914,0.007332507
0,21,200,18,0.551887096,0.003470946,0.005108711
0,21,200,17,0.367903026,0.004731824,0.004184666
0,21,200,3,0.496913258,0.009630787,0.010486971
0,22,200,20,0.729169914,0.015821199,0.003807658
0,22,200,19,0.720309926,0.005351468,0.008660022
0,22,200,9,0.527452715,0.01263173,0.00397671
0,22,200,14,0.729995884,0.002728379,0.006144106
0,22,200,21,0.568370346,0.006144871,0.006954028
0,22,200,8,0.672107532,0.009445465,0.004463153
0,22,200,4,0.725695531,0.00982411,0.006616286
0,22,200,11,0.608104081,0.011756332,0.003365327
0,22,200,6,0.618301733,0.008087419,0.004936901
0,22,200,7,0.686593179,0.010101385,0.006071998
0,22,200,23,0.630760911,0.013880443,0.007355015
0,22,200,0,0.684773499,0.004518938,0.005875967
0,22,200,10,0.570609214,0.006755073,0.007001293
0,22,200,16,0.643529343,0.008985725,0.004035697
0,22,200,12,0.578195853,0.006347407,0.007550536
0,22,200,2,0.445940508,0.005779024,0.002730747
0,22,200,13,0.451336488,0.008526443,0.006074388
0,22,200,5,0.699482783,0.008915369,0.01922412
0,22,200,1,0.668512275,0.00629531,0.0087544
0,22,200,22,0.572523505,0.005627958,0.007022279
0,22,200,15,0.45682376,0.007581027,0.007332507
0,22,200,18,0.587116379,0.004178194,0.005108711
0,22,200,17,0.388773393,0.005828251,0.004184666
0,22,200,3,0.500072526,0.008533703,0.010486971
0,23,200,20,0.722365769,0.015996866,0.003807658
0,23,200,19,0.709976494,0.005055301,0.008660022
0,23,200,9,0.53347016,0.013154319,0.00397671
0,23,200,14,0.733261953,0.002939108,0.006144106
0,23,200,21,0.565498612,0.004862177,0.006954028
0,23,200,8,0.675876729,0.009290859,0.004463153
0,23,200,4,0.728319858,0.011558244,0.006616286
0,23,200,11,0.613135649,0.01060967,0.003365327
0,23,200,6,0.619505468,0.009153207,0.004936901
0,23,200,7,0.692976296,0.009883526,0.006071998
0,23,200,23,0.630697112,0.013987069,0.007355015
0,23,200,0,0.68226054,0.004388173,0.005875967
0,23,200,10,0.557972173,0.007375587,0.007001293
0,23,200,16,0.637470309,0.00846594,0.004035697
0,23,200,12,0.565248727,0.005997223,0.007550536
0,23,200,2,0.446959186,0.006243764,0.002730747
0,23,200,13,0.452521291,0.008929259,0.006074388
0,23,200,5,0.699855812,0.010050346,0.01922412
0,23,200,1,0.687366715,0.005992274,0.0087544
0,23,200,22,0.570976125,0.005388033,0.007022279
0,23,200,15,0.450124706,0.007956194,0.007332507
0,23,200,18,0.583631411,0.003770185,0.005108711
0,23,200,17,0.39617845,0.005655019,0.004184666
0,23,200,3,0.493469212,0.008952982,0.010486971
0,24,200,20,0.710425513,0.012456093,0.003807658
0,24,200,19,0.710101166,0.007690332,0.008660022
0,24,200,9,0.471985087,0.008000244,0.00397671
0,24,200,14,0.722772248,0.003070087,0.006144106
0,24,200,21,0.549393688,0.005834898,0.006954028
0,24,200,8,0.655510093,0.009129533,0.004463153
0,24,200,4,0.70454417,0.011612206,0.006616286
0,24,200,11,0.595934571,0.012747347,0.003365327
0,24,200,6,0.613309649,0.009611696,0.004936901
0,24,200,7,0.683302706,0.009257647,0.006071998
0,24,200,23,0.638364679,0.013240023,0.007355015
0,24,200,0,0.676234668,0.00500365,0.005875967
0,24,200,10,0.539220098,0.006310879,0.007001293
0,24,200,16,0.634349413,0.009404867,0.004035697
0,24,200,12,0.540778368,0.004535625,0.007550536
0,24,200,2,0.43184385,0.00682145,0.002730747
0,24,200,13,0.346908135,0.007234745,0.006074388
0,24,200,5,0.679459358,0.007451497,0.01922412
0,24,200,1,0.67280534,0.006787574,0.0087544
0,24,200,22,0.548296189,0.005114317,0.007022279
0,24,200,15,0.421198189,0.008362457,0.007332507
0,24,200,18,0.586551328,0.004487506,0.005108711
0,24,200,17,0.390203326,0.005626179,0.004184666
0,24,200,3,0.505822717,0.008068713,0.010486971
0,25,200,20,0.721497023,0.014159451,0.003807658
0,25,200,19,0.707027864,0.005478626,0.008660022
0,25,200,9,0.530286972,0.011251582,0.00397671
0,25,200,14,0.732238077,0.002712881,0.006144106
0,25,200,21,0.568575668,0.00469491,0.006954028
0,25,200,8,0.675448188,0.007674651,0.004463153
0,25,200,4,0.728482445,0.010063728,0.006616286
0,25,200,11,0.616084636,0.009604793,0.003365327
0,25,200,6,0.618756819,0.008681619,0.004936901
0,25,200,7,0.691462797,0.009211254,0.006071998
0,25,200,23,0.632296173,0.013796866,0.007355015
0,25,200,0,0.680254307,0.004354906,0.005875967
0,25,200,10,0.560379099,0.007164424,0.007001293
0,25,200,16,0.637982384,0.008142624,0.004035697
0,25,200,12,0.565148967,0.005681035,0.007550536
0,25,200,2,0.441833818,0.006873036,0.002730747
0,25,200,13,0.458754674,0.00748394,0.006074388
0,25,200,5,0.700733866,0.008299281,0.01922412
0,25,200,1,0.687793618,0.005556316,0.0087544
0,25,200,22,0.571333287,0.005924014,0.007022279
0,25,200,15,0.449975092,0.007031944,0.007332507
0,25,200,18,0.587045953,0.004804666,0.005108711
0,25,200,17,0.393024222,0.005186492,0.004184666
0,25,200,3,0.492237058,0.008803749,0.010486971
0,26,200,20,0.721794862,0.014321753,0.003807658
0,26,200,19,0.708005593,0.005634116,0.008660022
0,26,200,9,0.527350424,0.011039841,0.00397671
0,26,200,14,0.732532151,0.003862668,0.006144106
0,26,200,21,0.568894549,0.005383707,0.006954028
0,26,200,8,0.672430359,0.00955249,0.004463153
0,26,200,4,0.72689952,0.011016317,0.006616286
0,26,200,11,0.611782843,0.01078885,0.003365327
0,26,200,6,0.620424223,0.009626255,0.004936901
0,26,200,7,0.696587827,0.009044285,0.006071998
0,26,200,23,0.629956156,0.013758413,0.007355015
0,26,200,0,0.67619297,0.004267966,0.005875967
0,26,200,10,0.552025045,0.007537917,0.007001293
0,26,200,16,0.638032523,0.008746126,0.004035697
0,26,200,12,0.565486693,0.005348765,0.007550536
0,26,200,2,0.445104966,0.006362631,0.002730747
0,26,200,13,0.456615772,0.008058819,0.006074388
0,26,200,5,0.699536444,0.008144339,0.01922412
0,26,200,1,0.68737169,0.005962323,0.0087544
0,26,200,22,0.569510844,0.00660727,0.007022279
0,26,200,15,0.443794322,0.008743476,0.007332507
0,26,200,18,0.587913941,0.004200552,0.005108711
0,26,200,17,0.395665553,0.005805382,0.004184666
0,26,200,3,0.494910335,0.008322236,0.010486971
0,27,200,20,0.721927177,0.015502484,0.003807658
0,27,200,19,0.707367188,0.004680003,0.008660022
0,27,200,9,0.396705203,0.008844232,0.00397671
0,27,200,14,0.735778992,0.003691413,0.006144106
0,27,200,21,0.567884724,0.005965182,0.006954028
0,27,200,8,0.682432904,0.009580973,0.004463153
0,27,200,4,0.731199682,0.010617796,0.006616286
0,27,200,11,0.618096801,0.011160855,0.003365327
0,27,200,6,0.619856807,0.00917198,0.004936901
0,27,200,7,0.691248805,0.009358937,0.006071998
0,27,200,23,0.636942719,0.01378312,0.007355015
0,27,200,0,0.685542326,0.004928386,0.005875967
0,27,200,10,0.562622745,0.00688884,0.007001293
0,27,200,16,0.640798203,0.008853362,0.004035697
0,27,200,12,0.568323325,0.006618836,0.007550536
0,27,200,2,0.45199559,0.006360333,0.002730747
0,27,200,13,0.353446483,0.005531555,0.006074388
0,27,200,5,0.701552901,0.007963683,0.01922412
0,27,200,1,0.688427795,0.006587176,0.0087544
0,27,200,22,0.575141473,0.006082968,0.007022279
0,27,200,15,0.455675808,0.009019841,0.007332507
0,27,200,18,0.582388,0.004452869,0.005108711
0,27,200,17,0.381910944,0.00593973,0.004184666
0,27,200,3,0.496231956,0.0086228,0.010486971
0,28,200,20,0.727288367,0.015767527,0.003807658
0,28,200,19,0.711384929,0.004289946,0.008660022
0,28,200,9,0.529689194,0.013275729,0.00397671
0,28,200,14,0.735633268,0.002734934,0.006144106
0,28,200,21,0.571696313,0.004501208,0.006954028
0,28,200,8,0.6847004,0.008624438,0.004463153
0,28,200,4,0.733776749,0.010894504,0.006616286
0,28,200,11,0.617410786,0.011019445,0.003365327
0,28,200,6,0.62303959,0.009091661,0.004936901
0,28,200,7,0.697725856,0.009948024,0.006071998
0,28,200,23,0.639788391,0.013909312,0.007355015
0,28,200,0,0.687640146,0.004854961,0.005875967
0,28,200,10,0.55763979,0.006752962,0.007001293
0,28,200,16,0.642185749,0.007751444,0.004035697
0,28,200,12,0.575010057,0.006302913,0.007550536
0,28,200,2,0.444601807,0.005162128,0.002730747
0,28,200,13,0.450099334,0.00830258,0.006074388
0,28,200,5,0.691668025,0.009060085,0.01922412
0,28,200,1,0.68908496,0.005732826,0.0087544
0,28,200,22,0.568252255,0.004580209,0.007022279
0,28,200,15,0.451350059,0.007292344,0.007332507
0,28,200,18,0.589472192,0.003575061,0.005108711
0,28,200,17,0.389278507,0.005689055,0.004184666
0,28,200,3,0.499411347,0.008204015,0.010486971
0,29,200,20,0.72882721,0.015382609,0.003807658
0,29,200,19,0.721792742,0.005531702,0.008660022
0,29,200,9,0.530899381,0.012734642,0.00397671
0,29,200,14,0.732930755,0.003629046,0.006144106
0,29,200,21,0.566004496,0.005481415,0.006954028
0,29,200,8,0.669737769,0.009551155,0.004463153
0,29,200,4,0.723433271,0.012360484,0.006616286
0,29,200,11,0.612427936,0.010743235,0.003365327
0,29,200,6,0.614337973,0.00960709,0.004936901
0,29,200,7,0.679340279,0.00983847,0.006071998
0,29,200,23,0.631503153,0.012133587,0.007355015
0,29,200,0,0.686509971,0.004939775,0.005875967
0,29,200,10,0.567253381,0.007089479,0.007001293
0,29,200,16,0.643170911,0.009595355,0.004035697
0,29,200,12,0.579617292,0.006183843,0.007550536
0,29,200,2,0.434544613,0.005762422,0.002730747
0,29,200,13,0.455772036,0.009216093,0.006074388
0,29,200,5,0.698149892,0.010108162,0.01922412
0,29,200,1,0.664142297,0.006513187,0.0087544
0,29,200,22,0.571239622,0.005521791,0.007022279
0,29,200,15,0.449233069,0.007595076,0.007332507
0,29,200,18,0.577636613,0.004047795,0.005108711
0,29,200,17,0.386107034,0.006434343,0.004184666
0,29,200,3,0.495099675,0.007957086,0.010486971
0,30,200,20,0.727517431,0.013863339,0.003807658
0,30,200,19,0.721177485,0.004128369,0.008660022
0,30,200,9,0.528224719,0.012590815,0.00397671
0,30,200,14,0.72939546,0.002787455,0.006144106
0,30,200,21,0.567246958,0.00549389,0.006954028
0,30,200,8,0.669685188,0.008906745,0.004463153
0,30,200,4,0.724112466,0.010997632,0.006616286
0,30,200,11,0.608164911,0.009850529,0.003365327
0,30,200,6,0.614380126,0.008379272,0.004936901
0,30,200,7,0.679789065,0.008689384,0.006071998
0,30,200,23,0.629302264,0.013986361,0.007355015
0,30,200,0,0.686398616,0.004681643,0.005875967
0,30,200,10,0.568552155,0.006580189,0.007001293
0,30,200,16,0.640558494,0.007164421,0.004035697
0,30,200,12,0.575164007,0.005683721,0.007550536
0,30,200,2,0.437048136,0.005380191,0.002730747
0,30,200,13,0.455385894,0.007662677,0.006074388
0,30,200,5,0.694937523,0.008995939,0.01922412
0,30,200,1,0.664289935,0.004888473,0.0087544
0,30,200,22,0.568821129,0.004869874,0.007022279
0,30,200,15,0.44735024,0.007219953,0.007332507
0,30,200,18,0.578289675,0.003692712,0.005108711
0,30,200,17,0.384033007,0.005513757,0.004184666
0,30,200,3,0.497308737,0.008030506,0.010486971
0,1,400,20,0.705114936,0.014180586,0.004036525
0,1,400,19,0.704541437,0.007971123,0.009274339
0,1,400,9,0.513613959,0.012926007,0.00356623
0,1,400,14,0.720347722,0.003283669,0.006911772
0,1,400,21,0.542296428,0.006166616,0.007376668
0,1,400,8,0.649967663,0.009540765,0.004938711
0,1,400,4,0.701353568,0.011131029,0.005994113
0,1,400,11,0.59239729,0.014953297,0.003236196
0,1,400,6,0.608338057,0.009829258,0.005526768
0,1,400,7,0.678528005,0.008302854,0.005583657
0,1,400,23,0.630446899,0.014632101,0.00739134
0,1,400,0,0.672103928,0.005761977,0.006746715
0,1,400,10,0.53323833,0.006512925,0.006196338
0,1,400,16,0.62682371,0.009561314,0.004016769
0,1,400,12,0.538086182,0.004111484,0.008056331
0,1,400,2,0.431028267,0.006283562,0.004010185
0,1,400,13,0.452158235,0.008517275,0.005813373
0,1,400,5,0.673847008,0.007440912,0.018882785
0,1,400,1,0.66595147,0.005905581,0.008662837
0,1,400,22,0.544928705,0.004639564,0.006905057
0,1,400,15,0.413301442,0.008074293,0.007550018
0,1,400,18,0.579949328,0.004172381,0.00597126
0,1,400,17,0.384069318,0.005827322,0.004577002
0,1,400,3,0.497678877,0.008061154,0.011449597
0,2,400,20,0.725821503,0.015158825,0.004036525
0,2,400,19,0.718776452,0.005463026,0.009274339
0,2,400,9,0.514798248,0.012684022,0.00356623
0,2,400,14,0.731309934,0.003184942,0.006911772
0,2,400,21,0.557087913,0.005920988,0.007376668
0,2,400,8,0.666693644,0.009354301,0.004938711
0,2,400,4,0.721534861,0.011042146,0.005994113
0,2,400,11,0.607283475,0.010508515,0.003236196
0,2,400,6,0.611457373,0.009239938,0.005526768
0,2,400,7,0.676824241,0.009388764,0.005583657
0,2,400,23,0.624368406,0.013422235,0.00739134
0,2,400,0,0.681056909,0.004424903,0.006746715
0,2,400,10,0.564087626,0.007020231,0.006196338
0,2,400,16,0.633408862,0.009166467,0.004016769
0,2,400,12,0.580486778,0.005730796,0.008056331
0,2,400,2,0.435008211,0.005945378,0.004010185
0,2,400,13,0.451402337,0.008080125,0.005813373
0,2,400,5,0.691237936,0.00991737,0.018882785
0,2,400,1,0.662982043,0.006295301,0.008662837
0,2,400,22,0.570096972,0.005844479,0.006905057
0,2,400,15,0.439737611,0.007352127,0.007550018
0,2,400,18,0.571058383,0.004137696,0.00597126
0,2,400,17,0.382794131,0.00631521,0.004577002
0,2,400,3,0.487368772,0.00814817,0.011449597
0,3,400,20,0.724646593,0.016869683,0.004036525
0,3,400,19,0.718128366,0.005418768,0.009274339
0,3,400,9,0.351119812,0.008914402,0.00356623
0,3,400,14,0.729125332,0.003471863,0.006911772
0,3,400,21,0.558770021,0.005510631,0.007376668
0,3,400,8,0.666389134,0.010045783,0.004938711
0,3,400,4,0.720822212,0.012049753,0.005994113
0,3,400,11,0.605913004,0.012362805,0.003236196
0,3,400,6,0.610566077,0.009899647,0.005526768
0,3,400,7,0.675523488,0.009606269,0.005583657
0,3,400,23,0.623783364,0.013965279,0.00739134
0,3,400,0,0.681060161,0.004167742,0.006746715
0,3,400,10,0.565634293,0.007191115,0.006196338
0,3,400,16,0.633882821,0.009768579,0.004016769
0,3,400,12,0.57862934,0.006689191,0.008056331
0,3,400,2,0.435643693,0.005636895,0.004010185
0,3,400,13,0.311985161,0.004880764,0.005813373
0,3,400,5,0.692231659,0.009296708,0.018882785
0,3,400,1,0.662287518,0.006291209,0.008662837
0,3,400,22,0.566826798,0.005396383,0.006905057
0,3,400,15,0.439674061,0.007724473,0.007550018
0,3,400,18,0.570580214,0.003595855,0.00597126
0,3,400,17,0.384162661,0.006354648,0.004577002
0,3,400,3,0.489144408,0.00757076,0.011449597
0,4,400,20,0.717253479,0.015092827,0.004036525
0,4,400,19,0.703521751,0.004428552,0.009274339
0,4,400,9,0.513759795,0.013251435,0.00356623
0,4,400,14,0.732283618,0.002898094,0.006911772
0,4,400,21,0.560279798,0.004469238,0.007376668
0,4,400,8,0.674557176,0.008951625,0.004938711
0,4,400,4,0.724731048,0.010937148,0.005994113
0,4,400,11,0.613997018,0.009479608,0.003236196
0,4,400,6,0.617284835,0.009121401,0.005526768
0,4,400,7,0.686201592,0.010087414,0.005583657
0,4,400,23,0.625524898,0.013520375,0.00739134
0,4,400,0,0.676842842,0.004874315,0.006746715
0,4,400,10,0.548802155,0.007259216,0.006196338
0,4,400,16,0.625368489,0.008198322,0.004016769
0,4,400,12,0.56732939,0.006827909,0.008056331
0,4,400,2,0.44229831,0.006161658,0.004010185
0,4,400,13,0.450835726,0.008472431,0.005813373
0,4,400,5,0.692991672,0.010121654,0.018882785
0,4,400,1,0.681903442,0.006543133,0.008662837
0,4,400,22,0.569039218,0.005890789,0.006905057
0,4,400,15,0.445194155,0.00874861,0.007550018
0,4,400,18,0.578422571,0.00407492,0.00597126
0,4,400,17,0.389694359,0.006420092,0.004577002
0,4,400,3,0.483572733,0.008479744,0.011449597
0,5,400,20,0.72453356,0.016425041,0.004036525
0,5,400,19,0.718574376,0.005061872,0.009274339
0,5,400,9,0.516173754,0.013283639,0.00356623
0,5,400,14,0.729508077,0.003064706,0.006911772
0,5,400,21,0.560687487,0.005796926,0.007376668
0,5,400,8,0.664953074,0.00871242,0.004938711
0,5,400,4,0.720533628,0.01081089,0.005994113
0,5,400,11,0.605308025,0.010677679,0.003236196
0,5,400,6,0.611355904,0.008537931,0.005526768
0,5,400,7,0.676486479,0.009110857,0.005583657
0,5,400,23,0.623490589,0.013036672,0.00739134
0,5,400,0,0.679942301,0.0044399,0.006746715
0,5,400,10,0.564274398,0.00728681,0.006196338
0,5,400,16,0.633207705,0.008765633,0.004016769
0,5,400,12,0.577989573,0.006043942,0.008056331
0,5,400,2,0.43493186,0.005931693,0.004010185
0,5,400,13,0.447686685,0.00831252,0.005813373
